id;nazov;mestska_cast;ucel;faza;navrhovatel;dokumentov;suradnice;poznamka;hladat_v_mapach;spis
mobilne-drviace-triediace-zariadenia;Mobilné drviace a triediace zariadenia;Bratislava - Rača;Technická infraštruktúra;zámer;Hollý, s.r.o., Starhradská 8;3;;;https://www.google.com/maps/search/Mobiln%C3%A9%20drviace%20a%20triediace%20zariadenia%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/mobilne-drviace-triediace-zariadenia
obytna-zona-bratislava-raca-zahumenice;OBYTNÁ ZÓNA BRATISLAVA-RAČA - ZÁHUMENICE;Bratislava - Rača;Bývanie;posúdené;ATOPS, s.r.o., Lombardiniho 17;47;;;https://www.google.com/maps/search/OBYTN%C3%81%20Z%C3%93NA%20BRATISLAVA-RA%C4%8CA%20-%20Z%C3%81HUMENICE%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obytna-zona-bratislava-raca-zahumenice
obchodne-centrum-fachmarktzentrum-bratislava-raca;Obchodné centrum Fachmarktzentrum Bratislava - Rača;Bratislava - Rača;Obchod a služby;posúdené;QUEEN INVESTMENT spol. s r.o., Robotnícka 6;3;;;https://www.google.com/maps/search/Obchodn%C3%A9%20centrum%20Fachmarktzentrum%20Bratislava%20-%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obchodne-centrum-fachmarktzentrum-bratislava-raca
obytna-zona-bratislava-raca-zahumenice-bratislava;Obytná zóna Bratislava-Rača - Záhumenice, Bratislava;Bratislava - Rača;Bývanie;posúdené;ATOPS, s. r. o., Lombardiniho 17;49;;;https://www.google.com/maps/search/Obytn%C3%A1%20z%C3%B3na%20Bratislava-Ra%C4%8Da%20-%20Z%C3%A1humenice%2C%20Bratislava%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obytna-zona-bratislava-raca-zahumenice-bratislava
obytny-subor-male-krasnany-pod-vinohradom-bratislava;Obytný súbor Malé Krasňany (Pod vinohradom), Bratislava;Bratislava - Rača;Bývanie;posúdené;MACHAROVA s.r.o., Prievozská 4B;5;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Mal%C3%A9%20Kras%C5%88any%20%28Pod%20vinohradom%29%2C%20Bratislava%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obytny-subor-male-krasnany-pod-vinohradom-bratislava
obytny-subor-male-krasnany-racianska-ul-bratislava-raca;Obytný súbor Malé Krasňany, Račianska ul., Bratislava - Rača;Bratislava - Rača;Bývanie;posúdené;Malé Krasňany Land Development, s.r.o., Mlynské Nivy 49;3;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Mal%C3%A9%20Kras%C5%88any%2C%20Ra%C4%8Dianska%20ul.%2C%20Bratislava%20-%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obytny-subor-male-krasnany-racianska-ul-bratislava-raca
obytny-subor-nad-surom;Obytný súbor Nad Šúrom;Bratislava - Rača;Bývanie;posúdené;Nad Šúrom Development s r. o.;6;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20Nad%20%C5%A0%C3%BArom%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obytny-subor-nad-surom
-obytny-subor-rinok-raca-bratislava-obytny-subor-vin-vin-raca-;Obytný súbor RÍNOK RAČA, Bratislava (Obytný súbor VIN - VIN Rača);Bratislava - Rača;Bývanie;posúdené;Rínok Rača s.r.o, Vajnorská 100/A;8;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20R%C3%8DNOK%20RA%C4%8CA%2C%20Bratislava%20%28Obytn%C3%BD%20s%C3%BAbor%20VIN%20-%20VIN%20Ra%C4%8Da%29%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/-obytny-subor-rinok-raca-bratislava-obytny-subor-vin-vin-raca-
obytny-subor-rinok-raca;Obytný súbor Rínok Rača;Bratislava - Rača;Bývanie;posúdené;2JTI, s. r. o., Vajnorská 100/A;5;;;https://www.google.com/maps/search/Obytn%C3%BD%20s%C3%BAbor%20R%C3%ADnok%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/obytny-subor-rinok-raca
polyfunkcny-komplex-quattro;Polyfunkčný komplex - QUATTRO;Bratislava - Rača;Polyfunkcia;posúdené;INTERCOM Agentúra s.r.o., Paulínyho 8;5;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20komplex%20-%20QUATTRO%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/polyfunkcny-komplex-quattro
polyfunkcny-komplex-triangel-pri-sajbach-mc-ba-raca;Polyfunkčný komplex TRIANGEL, Pri Šajbách, MČ Ba-Rača;Bratislava - Rača;Polyfunkcia;posúdené;SLOVAK SOL, s.r.o., Opavská 26;3;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20komplex%20TRIANGEL%2C%20Pri%20%C5%A0ajb%C3%A1ch%2C%20M%C4%8C%20Ba-Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/polyfunkcny-komplex-triangel-pri-sajbach-mc-ba-raca
polyfunkcny-komplex-rendez-vous;Polyfunkčný komplex, Rendez Vous;Bratislava - Rača;Polyfunkcia;posúdené;B. D. Rača, s.r.o., Drieňová 1H;5;;;https://www.google.com/maps/search/Polyfunk%C4%8Dn%C3%BD%20komplex%2C%20Rendez%20Vous%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/polyfunkcny-komplex-rendez-vous
prevadzkovanie-zariadenia-na-zber-odpadov;Prevádzkovanie zariadenia na zber odpadov;Bratislava - Rača;Výroba a sklady;posúdené;DATALAN a.s., Galvaniho 17/A;3;;;https://www.google.com/maps/search/Prev%C3%A1dzkovanie%20zariadenia%20na%20zber%20odpadov%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/prevadzkovanie-zariadenia-na-zber-odpadov
prevadzkovanie-zariadenia-na-zber-odpadov-rozsirenie-zoznamu-druhov-od;Prevádzkovanie zariadenia na zber odpadov - rozšírenie zoznamu druhov odpadov;Bratislava - Rača;Výroba a sklady;dokončené;REMAS SERVIS spol. s r.o., Ľudovíta Fullu 7;19;;;https://www.google.com/maps/search/Prev%C3%A1dzkovanie%20zariadenia%20na%20zber%20odpadov%20-%20roz%C5%A1%C3%ADrenie%20zoznamu%20druhov%20odpadov%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/prevadzkovanie-zariadenia-na-zber-odpadov-rozsirenie-zoznamu-druhov-od
prevadzkovanie-zariadenia-na-zber-odpadov-remas-servis-s-r-o-bojnicka-;Prevádzkovanie zariadenia na zber odpadov REMAS Servis s.r.o., Bojnická ul. – rozšírenie zoznamu druhov odpadov;Bratislava - Rača;Výroba a sklady;dokončené;REMAS Servis, s.r.o., Ľudovíta Fullu 7;7;;;https://www.google.com/maps/search/Prev%C3%A1dzkovanie%20zariadenia%20na%20zber%20odpadov%20REMAS%20Servis%20s.r.o.%2C%20Bojnick%C3%A1%20ul.%20%E2%80%93%20roz%C5%A1%C3%ADrenie%20zoznamu%20druhov%20odpadov%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/prevadzkovanie-zariadenia-na-zber-odpadov-remas-servis-s-r-o-bojnicka-
rr-i-etapa-cast-a;RR I. etapa, časť A;Bratislava - Rača;Bývanie;posúdené;CREATIVE, spol. s r.o., Bernolákova 72;6;;;https://www.google.com/maps/search/RR%20I.%20etapa%2C%20%C4%8Das%C5%A5%20A%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/rr-i-etapa-cast-a
rekonstrukcia-dostavba-objektov-polnohospodarskych-skladov-v-areali-ro;Rekonštrukcia a dostavba objektov poľnohospodárskych skladov v areáli roľníckeho družstva Rača;Bratislava - Rača;Výroba a sklady;dokončené;UNISON, s.r.o., Laurinská 18;22;;;https://www.google.com/maps/search/Rekon%C5%A1trukcia%20a%20dostavba%20objektov%20po%C4%BEnohospod%C3%A1rskych%20skladov%20v%20are%C3%A1li%20ro%C4%BEn%C3%ADckeho%20dru%C5%BEstva%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/rekonstrukcia-dostavba-objektov-polnohospodarskych-skladov-v-areali-ro
rozsirenie-vyrobnych-kapacit-spolocnosti-zapa;Rozšírenie vyrobných kapacít spoločnosti ZAPA;Bratislava - Rača;Administratíva;dokončené;ZAPA beton SK, s. r. o., Vajnorská 142;5;;;https://www.google.com/maps/search/Roz%C5%A1%C3%ADrenie%20vyrobn%C3%BDch%20kapac%C3%ADt%20spolo%C4%8Dnosti%20ZAPA%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/rozsirenie-vyrobnych-kapacit-spolocnosti-zapa
skladovanie-kovovych-odpadov-ramak-dnv;SKLADOVANIE KOVOVÝCH ODPADOV - RAMAK - DNV;Bratislava - Rača;Výroba a sklady;posúdené;RAMAK, s.r.o., Nejedlého 13;16;;;https://www.google.com/maps/search/SKLADOVANIE%20KOVOV%C3%9DCH%20ODPADOV%20-%20RAMAK%20-%20DNV%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/skladovanie-kovovych-odpadov-ramak-dnv
tlaciaren-slovenska-grafia-s-modernizacia-vyroby;Tlačiareň Slovenská Grafia a .s.– modernizácia výroby;Bratislava - Rača;Technická infraštruktúra;posúdené;Slovenská Grafia a. s., Pekná cesta 6;3;;;https://www.google.com/maps/search/Tla%C4%8Diare%C5%88%20Slovensk%C3%A1%20Grafia%20a%20.s.%E2%80%93%20moderniz%C3%A1cia%20v%C3%BDroby%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/tlaciaren-slovenska-grafia-s-modernizacia-vyroby
zariadenie-na-zber-vykup-odpadov-bratislava-raca-pastierska-3-rozsiren;ZARIADENIE NA ZBER A VÝKUP ODPADOV, BRATISLAVA - RAČA, Pastierska 3 - rozšírenie zberu odpadov;Bratislava - Rača;Výroba a sklady;dokončené;PRUKOV, s.r.o., Pastierska 3, 83 06 Bratislava;3;;;https://www.google.com/maps/search/ZARIADENIE%20NA%20ZBER%20A%20V%C3%9DKUP%20ODPADOV%2C%20BRATISLAVA%20-%20RA%C4%8CA%2C%20Pastierska%203%20-%20roz%C5%A1%C3%ADrenie%20zberu%20odpadov%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-vykup-odpadov-bratislava-raca-pastierska-3-rozsiren
zariadenie-na-zber-odpadov-bratislava-raca-miestna-cast-krasnany-;ZARIADENIE NA ZBER ODPADOV BRATISLAVA - RAČA (miestna časť Krasňany);Bratislava - Rača;Výroba a sklady;posúdené;Zberné suroviny a.s. Žilina, Kragujevská 3;4;;;https://www.google.com/maps/search/ZARIADENIE%20NA%20ZBER%20ODPADOV%20BRATISLAVA%20-%20RA%C4%8CA%20%28miestna%20%C4%8Das%C5%A5%20Kras%C5%88any%29%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-odpadov-bratislava-raca-miestna-cast-krasnany-
zariadenie-na-zber-zariadenie-na-zhodnocovanie-odpadov-zabi-majer-rozs;Zariadenie na zber a zariadenie na zhodnocovanie odpadov, Žabí Majer - rozšírenie činnosti;Bratislava - Rača;Technická infraštruktúra;dokončené;Ekoslužby, s.r.o., Klincová 35;12;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20a%20zariadenie%20na%20zhodnocovanie%20odpadov%2C%20%C5%BDab%C3%AD%20Majer%20-%20roz%C5%A1%C3%ADrenie%20%C4%8Dinnosti%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-zariadenie-na-zhodnocovanie-odpadov-zabi-majer-rozs
zariadenie-na-zber-zhodnocovanie-ostatnych-odpadov;Zariadenie na zber a zhodnocovanie ostatných odpadov;Bratislava - Rača;Výroba a sklady;posúdené;FRADEX recycling s r. o., Továrenská 3682/47;8;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20a%20zhodnocovanie%20ostatn%C3%BDch%20odpadov%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-zhodnocovanie-ostatnych-odpadov
zariadenie-na-zber-odpadov-remas-servis-bojnicka-ul-;Zariadenie na zber odpadov REMAS Servis, Bojnická ul.;Bratislava - Rača;Výroba a sklady;posúdené;REMAS Servis, s.r.o., Ľudovíta Fullu 7;16;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%20odpadov%20REMAS%20Servis%2C%20Bojnick%C3%A1%20ul.%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-odpadov-remas-servis-bojnicka-ul-
zariadenie-na-zber-vykup-upravu-odpadov-bratislava-raca;Zariadenie na zber, výkup a úpravu odpadov – Bratislava - Rača;Bratislava - Rača;Výroba a sklady;posúdené;ŽP EKO QELET a.s., Československej armády 1694;6;;;https://www.google.com/maps/search/Zariadenie%20na%20zber%2C%20v%C3%BDkup%20a%20%C3%BApravu%20odpadov%20%E2%80%93%20Bratislava%20-%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zber-vykup-upravu-odpadov-bratislava-raca
zariadenie-na-zhodnocovanie-odpadov-slovenska-grafia-bratislava;Zariadenie na zhodnocovanie odpadov, Slovenská Grafia, a.s., Bratislava;Bratislava - Rača;Výroba a sklady;posúdené;Slovenská Grafia, a.s., Pekná cesta 6;8;;;https://www.google.com/maps/search/Zariadenie%20na%20zhodnocovanie%20odpadov%2C%20Slovensk%C3%A1%20Grafia%2C%20a.s.%2C%20Bratislava%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/zariadenie-na-zhodnocovanie-odpadov-slovenska-grafia-bratislava
uzemny-plan-zony-krasnany-mc-bratislava-raca;Územný plán zóny Krasňany, MČ Bratislava - Rača;Bratislava - Rača;Plány a koncepcie;posúdené;Mestská časť Bratislava - Rača, Kubačova 21;5;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20Kras%C5%88any%2C%20M%C4%8C%20Bratislava%20-%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-krasnany-mc-bratislava-raca
uzemny-plan-zony-taborky-hustekle-mestska-cast-bratislava-raca;Územný plán zóny Táborky – Huštekle, Mestská časť Bratislava - Rača;Bratislava - Rača;Plány a koncepcie;povolené;Mestská časť Bratislava – Rača, Kubačova 21;3;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20T%C3%A1borky%20%E2%80%93%20Hu%C5%A1tekle%2C%20Mestsk%C3%A1%20%C4%8Das%C5%A5%20Bratislava%20-%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-taborky-hustekle-mestska-cast-bratislava-raca
uzemny-plan-zony-vychodne-mc-bratislava-raca;Územný plán zóny Východné, MČ Bratislava - Rača;Bratislava - Rača;Plány a koncepcie;posúdené;Mestská časť Bratislava - Rača, Kubačova 21;5;;;https://www.google.com/maps/search/%C3%9Azemn%C3%BD%20pl%C3%A1n%20z%C3%B3ny%20V%C3%BDchodn%C3%A9%2C%20M%C4%8C%20Bratislava%20-%20Ra%C4%8Da%20Bratislava%20-%20Ra%C4%8Da;https://www.enviroportal.sk/eia/detail/uzemny-plan-zony-vychodne-mc-bratislava-raca
